Review,Hasil Perbandingan
"['tempatnya', 'mojok', 'pdhl', 'b', 'masuk', 'dr', 'dpn', 'diarahin', 'masuk', 'le', 'grande', 'harga', 'jajanan', 'pasarnya', 'msh', 'make', 'sense']",Neutral
"['kesini', 'daaannn', 'harganya', 'kelewwat', 'mahal', 'dr', 'resto', 'resto', 'b', 'dipertimbangkan']",Neutral
"['kemarin', 'terkhir', 'ksini', 'makanan', 'dihangatkan', 'baikkarena', 'disjikan', 'meja', 'panas']",Negative
"['karyawannya', 'gak', 'etika']",Neutral
"['makanan', 'enak', 'harga', 'terjangkau']",Positive
"['soes', 'terenak', 'bandung', 'lokasinya', 'gelap', 'bergabung', 'food', 'court']",Positive
"['bakery', 'ga', 'matinya', 'jl', 'merdeka', 'berubah', '', 'derajat', 'zaman']",Negative
"['bener', 'titik', 'isa', 'masuk', 'purnawarman', 'cuman', 'titik', 'purnawarman', 'jalan', 'musingkn']",Neutral
"['soes', 'legenda', 'zaman', 'doeloe', 'sampe', 'tetep', 'eksis', 'ga', 'duanya']",Neutral
"['cocok', 'tekstur', 'variannya', 'hhee']",Neutral
"['kaliini', 'makan', 'batagor', 'keringkuah', 'mantap', 'yuk', 'cobain', 'guy', 'batagor', 'nyah', 'kedai', 'bun', 'merdeka', 'foodstall']",Positive
"['lt', 'pujasera', 'merdeka', 'murah', 'bersih']",Positive
"['kue', 'sus', 'kotak', '', 'rb', 'kota', '', 'rb']",Neutral
"['soes', 'dr', 'skr', 'ga', 'berubah', 'pakai', 'rhum']",Neutral
"['oleh', 'makanan', 'bandung', 'ya', 'top', 'kalah', 'kompetisi']",Negative
"['pilihan', 'makan', 'nyaman', 'kawasan', 'perbelanjaan', 'bec', 'gramedia', 'n', 'bip']",Positive
"['enak', 'fresh', 'mantap']",Positive
"['sepinya', 'soesnya', 'gak', 'cocok', 'lidahku']",Negative
"['enak', 'variasi', 'soes', 'keringnya', 'beli', '']",Positive
"['makanan', 'enakbikin', 'badan', 'gemuk', 'ajhehehehehhe']",Positive
"['love', 'pegawainyaa', 'ngasih', 'tau', 'kalo', 'soes', 'halal', 'soes', 'nggaa']",Positive
"['kue', 'jajanan', 'pasar', 'kue', 'kering', 'terkenal', 'soes', 'keju', 'kering', 'camilan']",Neutral
"['nyaman', 'makan', 'nusantara', 'harga', 'terjangkau']",Positive
"['tempatnya', 'bagus', 'n', 'bersih', 'srta', 'sholat', 'mesjidnya']",Positive
"['alternatif', 'makan', 'terjangkau', 'malas', 'makan', 'mall', 'pilihan']",Negative
"['stand', 'harga', 'terjangkau', 'dawetnya', 'enak', 'silah', 'coba']",Neutral
"['toko', 'jaman', 'soes', 'ragout', 'konsisten']",Neutral
"['salah', 'legenda', 'toko', 'roti', 'kue', 'bandung', 'soes', 'ga', 'berubah']",Neutral
"['keren', 'rapi']",Positive
"['terkadang', 'tempatnya', 'kotorobnya', 'sigap', 'dlm', 'membersihkan', 'meja']",Negative
"['kue', 'soesnya', 'melegenda', 'ok']",Positive
"['cari', 'pempek', 'pempek', 'bang', 'rico', 'cari', 'bubur', 'siang', 'bubur', 'h', 'amid']",Neutral
"['nih', 'moccacino', 'pelayannya', 'sopan', 'hehe']",Neutral
"['enak', 'lantai', '', 'makanan', 'enak', 'murah']",Positive
"['suka', 'beli', 'roti', 'roti', 'tawar', 'selai', 'gratis']",Positive
"['terjamin', 'kualitasnya', 'ga', 'bosen', 'beli', 'soes']",Positive
"['udah', 'sepi', 'parkir', 'susah', 'pilihan', 'gak']",Negative
"['engga', 'sengaja', 'mampir', 'gara', 'ujan', 'mie', 'goreng', 'mantappp']",Positive
"['makanannya', 'fresh', 'enak', 'cocok', 'packing', 'menarik']",Positive
"['lokasi', 'jalan', 'merdeka', 'representatif', 'parkir', 'mobil', 'terbatas']",Negative
"['nyaman', 'pelayanan', 'baikke', 'dpn']",Positive
"['food', 'stall', 'menghilang', 'sate', 'enak']",Positive
"['makanan', 'enak', 'pesen', 'bolak']",Positive
"['tinggalkantapi', 'kualitas', 'primatetap', 'ngangenin']",Positive
"['tersembunyi', 'kue', 'sus', 'mahal', 'harganya']",Neutral
"['enak', 'sayang', 'dimsumnya', 'anget', 'jd', 'pol']",Negative
"['menyenangkan', 'sayuran', 'seger', 'seger', 'murah', 'murah']",Positive
"['makan', 'membeli', 'produk', 'spt', 'soes', 'merdeka']",Positive
"['pujasera', 'merdeka', 'makanan', 'duduk', 'santai']",Positive
"['kue', 'kue', 'enak', 'sayang', 'tempatnya', 'nyaman']",Negative
"['toko', 'kue', 'soes', 'terkenal']",Neutral
"['enak', 'iga', 'bakar', 'agus', 'mantap']",Positive
"['udah', 'banget', 'ga', 'suasananya', 'beda']",Neutral
"['makanan', 'khas', 'bandung', 'enak']",Positive
"['ttep', 'enak', 'dlu', 'top', 'deeeh']",Positive
"['makanannya', 'oke', 'favorit', 'bubur', 'cendol']",Positive
"['doe', 'enak', 'bandung', 'jual', 'makanan', 'ringan']",Positive
"['recomend', 'sekedar', 'makan', 'nongkrong']",Positive
"['harga', 'lumayan', 'murahtp', 'banget', 'nunggunyajd', 'kecewa']",Negative
"['roti', 'roti', 'nyaaa', 'enak', 'banget', 'ganjel', 'perut']",Positive
"['mampir', 'bandung', 'beli', 'soes', 'merdeka']",Negative
"['terkenal', 'jaman', 'sekolah', 'dasar', 'kueh', 'soes', 'ondenya']",Neutral
"['menunya', 'lengkap']",Neutral
"['sisa', 'kejayaan', 'abg', 'angakatan', 'an']",Positive
"['kue', 'enak', 'enakbentuk', 'bagus²', 'harga', 'standar']",Positive
"['toko', 'kue', 'legend', 'd', 'tpusat', 'kota', 'bandung']",Neutral
"['kue', 'soes', 'mantap', 'soes', 'brooth']",Positive
"['murah', 'meriah', 'lumayan', 'enak', 'bersih']",Positive
"['pav', 'sop', 'buntut', 'nyamantap']",Positive
"['makanannya', 'enak', 'coba']",Positive
"['resto', 'nyaman', 'pusat', 'perbelanjaan']",Positive
"['kue', 'jadul', 'favorit', 'banket', 'basah']",Positive
"['muternya', 'euy', 'kalo', 'bip']",Neutral
"['kenyamanan', 'sesuaikan', 'harga', 'mantap']",Positive
"['asaan', 'uda', 'kesini', 'terkenal', 'banget']",Neutral
"['pilihan', 'makanan', 'harga', 'terjangkau']",Neutral
"['kue', 'sus', 'rum', 'enak']",Positive
"['dah', 'toko', 'melegenda', 'kota', 'bandung']",Neutral
"['tempatnya', 'nyaman', 'makanannya', 'enakenak']",Positive
"['tempatnya', 'enakbersihrapih', 'trs', 'makannanya', 'enak']",Positive
"['ajak', 'keliling', 'artis', 'alias', 'anak', 'istri']",Positive
"['kue', 'enak', 'harga', 'murah']",Positive
"['kue', 'soes', 'enak']",Neutral
"['jajanan', 'enak', 'harga', 'terjangkau']",Positive
"['makanannya', 'variatif', 'enak', 'murah']",Neutral
"['rotinya', 'enak', 'tenan']",Positive
"['enak', 'unik', 'sus', 'rum']",Positive
"['variatif', 'menu', 'makanannya']",Neutral
"['cendol', 'bubur', 'lomie', 'makanan', 'padang', 'deket', 'soes', 'merdeka']",Neutral
"['varian', 'enak']",Positive
"['adem', 'warganya', 'ramah']",Positive
"['pesen', 'langsung', 'ambil', 'dapurnya']",Neutral
"['enak', 'kuenya']",Positive
"['kenangan', 'asoyyyy']",Neutral
"['lengkap', 'pecinta', 'kue', 'basah']",Positive
"['nasi', 'padang', 'bubur', 'ayam', 'lomie', 'dimsumpurrfffect']",Neutral
"['lomie', 'terenak', 'alam', 'dunia']",Positive
"['asik', 'nongkrong', 'teman']",Positive
"['sop', 'buntut', 'agus', 'juara']",Positive
"['favorit', 'nyari', 'oleh']",Positive
"['ribet', 'parkir', 'jenis', 'makanan']",Neutral
"['cream', 'isi', 'soes', 'ngiritbanget']",Neutral
"['soes', 'konsisten', 'enaknya']",Positive
"['kue', 'soesnya', 'kera']",Negative
"['makanannya', 'enak']",Positive
"['enak', 'soes', 'rumnya']",Neutral
"['cari', 'kue', 'basah', 'kue', 'kering', 'lengkap']",Neutral
"['iga', 'bakar', 'murah', 'enak']",Positive
"['makanan', 'lengkap', 'kotor']",Negative
"['soesnya', 'enak']",Neutral
"['soes', 'keringnya', 'enak']",Positive
"['terbaik', 'pelayanan', 'gengs']",Positive
"['favorit', 'sm', 'bubur', 'h', 'amid']",Positive
"['soesnya', 'enak', 'bip']",Neutral
"['harga', 'pa', 'mahasiswa', 'yaa']",Neutral
"['beli', 'suosnya']",Neutral
"['makanan', 'murah']",Neutral
"['tempatnya', 'bagus', 'nyaman', 'pokonya']",Positive
"['pilihan', 'camilan', 'enak']",Positive
"['alhamdulillah', 'enak']",Positive
"['soes', 'jadul', 'nikmat', 'rhum', 'dalamnya']",Neutral
"['soesnya', 'enak', 'n', 'tempatnya', 'nyaman']",Positive
"['satenya', 'mantap']",Neutral
"['biar', 'nyempil', 'mantap']",Positive
"['soes', 'favorit', 'masaaa']",Positive
"['flanya', 'ya']",Neutral
"['buka', 'on', 'time', 'pilihan']",Neutral
"['enak', 'farian']",Positive
"['soesnya', 'enak', 'tempatnya', 'enak']",Positive
['bagus'],Positive
['enak'],Positive
"['tempatnya', 'strategis']",Neutral
"['rum', 'soes', 'enak']",Positive
"['enak', 'ya', 'aja']",Positive
"['sus', 'vla', 'enak', 'banget']",Positive
"['susah', 'parkir']",Negative
"['lengkap', 'aneka']",Neutral
[],Neutral
"['oleh', 'terkenal', 'bdg']",Neutral
"['tempatnya', 'enak']",Positive
"['tmpat', 'aga', 'masuk', 'k', 'dlam']",Neutral
"['murah', 'murah', 'makan']",Neutral
"['susnya', 'bikin', 'kangen']",Negative
"['enaaak', 'pake', 'bangetsss']",Neutral
"['good', 'pokoknya']",Positive
"['andalan', 'rapat', 'd', 'kantor']",Neutral
"['cocok', 'relaksasi']",Positive
"['harga', 'murah', 'enak']",Positive
"['full', 'power', 'penyambung', 'harapan']",Positive
"['pilihan', 'makanan']",Neutral
"['pelayanannya', 'cepat']",Neutral
"['enak', 'enak']",Positive
"['roti', 'bandung', 'jaman']",Neutral
"['udah', 'buka']",Neutral
"['lumayan', 'enak']",Positive
['enyaaak'],Neutral
"['murah', 'enak']",Positive
['mantap'],Positive
"['kue', 'sus', 'legendaris']",Neutral
"['lengkap', 'harganya', 'ekonomis']",Neutral
"['murah', 'meriah']",Neutral
"['ga', 'komplit', 'kartika', 'sari']",Neutral
"['nggak', 'ketinggalan']",Positive
"['enak', 'enak', 'enak']",Positive
"['enak', 'banget']",Positive
"['tempatnya', 'nyaman']",Positive
"['soesnya', 'enak']",Positive
"['yes', 'udah', 'pindah']",Positive
"['menimba', 'ilmu']",Positive
['menarik'],Positive
"['soes', 'legend', 'd', 'kota', 'bandung']",Neutral
"['suka', 'soesnya']",Positive
"['suka', 'bgddd', 'soesnya']",Positive
"['kangen', 'merdeka']",Negative
['tempatnya'],Neutral
"['jalan', 'raya']",Neutral
"['toko', 'kue', 'legend']",Neutral
['ragam'],Neutral
"['harga', 'lumayantapi', 'wenakkk']",Positive
"['soes', 'mantap']",Positive
['mantapp'],Neutral
['biasasaja'],Neutral
"['soes', 'rasana', 'khas']",Neutral
"['pelayanan', 'bagus']",Positive
['lengkap'],Neutral
"['sop', 'iga', 'pa', 'agus']",Neutral
"['murah', 'pilihan']",Neutral
"['sepi', 'pandemic']",Negative
"['lomie', 'enaak']",Neutral
"['soes', 'enak']",Positive
"['soes', 'juara']",Positive
['komplit'],Neutral
['mantap'],Positive
['mantull'],Neutral
"['cendol', 'elizabet']",Neutral
['mantabsss'],Neutral
['sepi'],Negative
['soes'],Neutral
['enak'],Positive
['asik'],Neutral
['lengkap'],Neutral
['okelah'],Positive
['bagus'],Positive
['pulihan'],Neutral
"['soes', 'legend', 'bandung']",Neutral
"['soes', 'terbaik']",Positive
"['kue', 'soes', 'juara']",Positive
"['kudapan', 'legendaris']",Neutral
['tercintaaaa'],Positive
"['pusat', 'oleh', 'bandung']",Neutral
"['enak', 'enak']",Positive
"['enak', 'lezat']",Positive
"['soes', 'jadul']",Neutral
"['soes', 'legenda']",Neutral
['mantap'],Positive
['mantap'],Positive
['mantap'],Positive
['enak'],Positive
['mantap'],Positive
['enak'],Positive
['mantap'],Positive
['mantap'],Positive
['mantap'],Positive
"['toko', 'roti', 'legendaris', 'kota', 'bandung', 'soes', 'merdeka', 'salah', 'oleholeh', 'favorit', 'bandung', 'toko', 'roti', 'bervariasi', 'menjual', 'aneka', 'sosis']",Positive
"['bagus', 'outlet', 'menyukai', 'rhum', 'chou', '', 'berubah', 'enak', 'harga', 'kue', 'keringnya', 'bagus', 'semoga', 'pelayanan', 'cepat', 'ramah']",Positive
"['makanan', 'pekerja', 'bandung', 'electronic', 'center', 'makan', 'siang', 'menemukannya', 'lantai', '', 'gedung', 'ac', 'ventilasi', 'jendela']",Neutral
"['pilihan', 'profiterroll', 'sayangnya', 'merusak', 'kue', 'lezat', 'isian', 'manis', 'memuakkan', 'merusak', 'semut', 'kotak', 'gratis']",Positive
"['terkenal', 'pastry', 'roti', 'klasiknya', 'stoknya', 'terbatas']",Negative
"['bagus', 'ramai', 'pandemi', 'covid']",Positive
"['menjual', 'kuekue', 'roti', 'klasik', 'barang', 'terkenal', 'soes', 'soes', 'kue', 'kering', 'isian', 'krim', 'custard', 'isian', 'klasik', 'menjual', 'isian', 'isian', 'rum', 'custard', 'isian', 'custard']",Neutral
"['sederhana', 'nyaman', 'terpenting', 'pilihan', 'makanan', 'enak', 'harganya', 'relatif', 'murah', 'favorit', 'masakan', 'padang']",Positive
"['letaknya', 'gedung', 'kfc', 'bagus', 'terang', 'luas', 'meja', 'kursi', 'populer', 'kue', 'soes', 'eclair', 'isian', 'rum', 'krim', 'isian', 'krim']",Positive
"['toko', 'roti', 'menyediakan', 'jenis', 'roti', 'roti', 'tradisional']",Neutral
"['enak', 'salah', 'makanan', 'legenda', 'bandung', 'soes', 'tersedia', '', 'toko', 'buka', '']",Neutral
"['ayah', 'membawa', 'oleholeh', 'bandung', 'kali', 'mengunjungi', 'bandung', 'mencoba', 'terbaik', 'mengunjungi']",Positive
"['bagus', 'menghasilkan', 'variasi', 'kueroti', 'unik', 'enak']",Positive
"['beli', 'makanan', 'beli', 'minum', 'air', 'putih', 'teh', 'asam']",Positive
"['tempatnya', 'toko', 'gedung', 'susah', 'dicari', 'memiliki', 'papan', 'nama', 'kfc']",Negative
"['jual', 'soes', 'legendaris', 'kue', 'isian', 'puding', 'gurih', 'berisi', 'rum', 'terbaik']",Positive
"['harga', 'rendah', 'makanan', 'lezat']",Positive
"['bubur', 'ayam', 'h', 'amid']",Neutral
"['buka', '', 'mencoba', 'bubur', 'ayam', 'enak', 'harga', 'bagus', 'tenang', 'pagi']",Positive
"['soe', 'super', 'enak']",Positive
"['profiterol', 'terbaik', 'diisi', 'krim', 'rum', 'satusatunya', 'bandung', 'sekian']",Positive
"['kue', 'makanan', 'ringan', 'sore']",Positive
"['berbelanja', 'roti', 'kue', 'tertutup', 'rapat', 'menghindari', 'debu', 'serangga']",Negative
"['kue', 'soes', 'tua', 'terletak', 'jalan', 'merdeka', 'jalan', 'ramai', 'tersibuk', 'bandung']",Neutral
"['parkir', 'alternatif', 'jlnpurnawarman', 'e', 'cendol', 'elizabeth', 'warung', 'merdeka']",Neutral
"['terkenal', 'rum', 'soes', 'spesialisasi', 'souvenir', 'makanan']",Neutral
"['parkir', 'terbatas', 'harga', 'makanan', 'terjangkau', 'lokasi', 'strategis']",Negative
"['toko', 'kue', 'lokal', 'bandeng', 'menjual', 'soes', 'croissant', 'isi', 'custard']",Neutral
"['cream', 'puff', 'wz', 'rum', 'terkenal', 'bandung']",Neutral
"['kado', 'lezat', 'khas', 'indonesia', 'segar', 'lezat', 'pergi', 'coba']",Positive
"['bikin', 'oghee', 'bikin', 'makan']",Neutral
"['legenda', 'bandung', 'terkenal', 'soenya', 'enak']",Positive
"['kue', 'tradisional', 'temukan']",Neutral
"['suka', 'soes', 'dr', 'jaman', 'kecill']",Positive
"['kumpulan', 'warung', 'makan', 'sederhana']",Neutral
"['susah', 'parkir', 'soesnya', 'kue', 'kering', 'paspasan']",Negative
"['beli', 'soes', 'mini', 'dusnya', 'udah', 'cetakan']",Negative
"['terletak', 'lantai', 'kfc', 'bumn', 'terbatas']",Negative
"['soes', 'rum', 'loveit']",Neutral
"['makanan', 'enak', 'nyaman']",Positive
"['toko', 'soes', 'terbaik', 'kota']",Positive
"['kue', 'sus', 'favoritku']",Positive
"['enak', 'harganya', 'mahal']",Positive
"['enak', 'parkir', 'terbatas']",Negative
['bagus'],Positive
"['beli', 'soes', 'mini', 'dusnya', 'udah', 'cetakan']",Negative
"['soes', 'berkesan', 'rhum', 'dalamnya']",Neutral
"['makanannya', 'murah', 'meriah']",Positive
"['salah', 'toko', 'makanan', 'ringan', 'terbaik', 'bandung']",Positive
"['pilihan', 'kue', 'makanan', 'ringan']",Neutral
"['kue', 'soes', 'enak']",Positive
"['bagus', 'harga', 'wajar']",Positive
"['makanan', 'enak', 'harga', 'bagus']",Positive
"['kue', 'soes', 'enak']",Positive
"['tempatnya', 'bagus', 'kuenya', 'enak']",Positive
"['dipelopori', 'khusus', 'bandung']",Positive
"['pilihan', 'makanan', 'murah']",Neutral
"['goyobodnya', 'enak']",Positive
"['kuekue', 'kuno', 'enak']",Positive
"['makanan', 'enak']",Positive
"['temukan', 'simping', 'maniz', 'kesukaanmu']",Positive
"['makanan', 'enak']",Positive
"['soenya', 'enak']",Positive
"['klasik', 'dirindukan']",Negative
"['makanan', 'bandung']",Neutral
[],Neutral
"['soes', 'bagus']",Positive
"['maknyooos', 'harga', 'terjangkau']",Neutral
"['roti', 'lezat']",Positive
['enak'],Negative
[],Positive
"['jalan', 'utama']",Neutral
"['kuenya', 'enak']",Positive
['merekomendasikan'],Positive
['enakkkk'],Positive
"['apaapa', 'oke']",Positive
['ramee'],Neutral
['istirahat'],Neutral
"['soes', 'merdeka', 'terkenal']",Neutral
[],Neutral
['bagus'],Positive
['bagus'],Positive
['harga'],Neutral
"['putar', 'izinnya']",Positive
[],Neutral
['otentik'],Neutral
['legenda'],Neutral
"['soe', 'legendaris']",Positive
"['makan', 'makan', 'makan']",Neutral
['legenda'],Neutral
['direkomendasikan'],Positive
"['terbaik', 'bandung']",Positive
"['soes', 'gayends']",Neutral
['bagus'],Positive
['warisan'],Neutral
['nyaman'],Neutral
['historis'],Neutral
"['berkunjung', 'sate', 'hadori', 'rabu', '', 'okt', '', 'makan', 'malam', 'rekanrekan', '', 'orang', 'menu', 'pesan', '', 'sop', 'kambing', '', 'tusuk', 'sate', 'varian', 'lemak']",Neutral
"['sate', 'kambing', 'legendaris', 'bandung', 'gak', 'diragukan', 'terminal', 'layak', 'wajib', 'kunjungi', 'pecinta', 'sate', 'kambing', 'pesan', 'sate', 'kambing', 'sapi', 'dagingnya', 'empuuuk', 'enaak']",Negative
"['lumayan', 'nunggunyaworth', 'itsate', 'ayamnya', 'full', 'daging', 'sate', 'kambing', 'empukkk', 'suka', 'kecapnyagak', 'aneh']",Positive
"['sate', 'kambing', 'enak', 'bandung', 'ya', 'hadori', 'eksis', 'th', '', 'size', 'potongan', 'dagingnya', 'empuk', 'juicy', 'selip', 'gajih', 'lemak', 'lumerr', 'dikunyah']",Positive
"['sate', 'gulai', 'disajikan', 'ukuran', 'lidah', 'asin', 'daging', 'kambingnya', 'empuk', 'asin', 'ngga', 'habis', 'harganya', '', 'tusuk', 'sate', '', 'porsi', 'gule', 'nasi', 'putih', '', 'teh', 'tawar', '']",Positive
"['langganan', 'sate', 'uenak', 'poll', 'pilih', 'sate', 'full', 'dagingnya', 'pilih', 'lemaknya']",Neutral
"['uenak', 'puol', 'makan', 'sate', 'hadori', 'dagingnya', 'empuk', 'bumbunya', 'gurih', 'meresap', 'sambel', 'kecapnya', 'enak', 'krupuknya', 'enak', 'jus', 'jeruknya', 'sueger', 'ga', 'kemanisan', 'makan', 'siang', 'sebelom', 'kereta', 'emang', 'udah', 'bener']",Positive
"['sate', 'daging', 'sapi', 'lembut', 'mateng', 'kera', 'bau', 'sate', 'kambing', 'lembut', 'bau', 'gulai', 'ny', 'bau', 'kambing', 'ya']",Positive
"['sate', 'legendaris', 'udah', 'jaman']",Neutral
"['kali', 'nyoba', 'sate', 'hadori', 'satenya', 'enaaaaak', 'gulenya', 'enak', 'wangi', 'bumbu', 'mantaps', 'daging', 'empuk']",Positive
"['daging', 'gede', 'empukkk', 'parah', 'enakk', 'sihhh']",Negative
"['satenya', 'aja', 'gule', 'enak', 'banget', 'lekoh', 'kuahnya', 'makan', 'ga', 'stasiun', 'kereta', 'bandung', 'tinggal', 'jalan', 'kaki', 'suasana', 'makan', 'maaf', 'kasih', 'rating', '', 'habis', 'pa', 'makan', 'bintang', 'meja', 'makan']",Negative
"['salah', 'sate', 'legend', 'bandung', 'enak', 'lokasinya', 'stasiun', 'selatan', 'deket', 'terminal', 'angkot', 'satenya', 'empuk', 'bakaran', 'matang', 'juicy', 'disajikan']",Neutral
"['sate', 'kambing', 'enak', 'empuk', 'bangettt', 'ukuran', 'lumayan', 'gule', 'kambing', 'pa']",Neutral
"['rekomendasi', 'sate', 'pilihan', 'sate', 'kambing', 'lemak', 'dagingnya', 'empuk', 'lemak']",Neutral
"['salah', 'resto', 'legendaris', 'sate', 'kota', 'bandung', 'memilih', '', 'sate', 'sate', 'kambing', 'ayam', 'sapi', 'olahan', 'gulai', 'kambing', 'kalah', 'nikmat', 'sambal', '', 'kacang', 'kecap', 'minuman', 'tersedia']",Negative
"['salah', 'sate', 'kambing', 'wajib', 'dikunjungi', 'enak', 'bau', 'bumbu', 'kacang', 'kecap', 'enak']",Positive
"['empuk', 'enak', 'sate', 'sineurut', 'sop', 'kambing', 'jempolan']",Neutral
"['satenya', 'lumayan', 'enak', 'gulainya', 'sayang', 'stasiun', 'muter', 'ga', 'langsung']",Positive
"['sate', 'kambing', 'legendaris', 'berlokasi', 'sebelah', 'selatan', 'stasiun', 'kereta', 'api', 'bandung', 'sate', 'kambing', 'empuk', 'sambal', 'sate', 'kecap', 'oedang', 'sari', 'khas', 'sate', 'kambing', 'dinikmati', 'penikmat', 'sate', 'kambing', 'berkunjung', 'bandung']",Positive
"['sate', 'hadori', 'lokasinya', 'terminal', 'selatan', 'stasiun', 'bandung', '', 'lantai']",Neutral
"['rumah', 'makan', 'sate', 'hadori', 'dalem', 'area', 'terminal', 'stasiun', 'hall', 'kalo', 'memilih', 'parkir', 'area', 'terminal', 'area', 'parkir', 'dikelola', 'anak', 'perusahaan', 'pt', 'kai', 'sebelah', 'selatan', 'stasiun', 'bandung', 'lahan']",Positive
"['malam', 'sekira', 'jam', '', 'wib', 'mencari', 'makan', 'malam', 'lezat', 'sate', 'hadori', 'pilihannya']",Positive
"['pesen', 'sate', 'kambing', 'gulai', 'kambing', 'duanya', 'enak', 'sate', 'terenak', 'makan', 'hehe', 'gak', 'disediain', 'sambel', 'kaya', 'sate', 'kalo', 'bumbu', 'gulainya', 'strong', 'mantep']",Positive
"['sate', 'kambing', 'legend', 'bandung', 'dagingnya', 'empuk', 'banget', 'juicy', 'tusuk', 'potongan', 'dagingnya', 'gule', 'sumsum', 'full', 'of', 'sum', 'penuh', 'semangkok', 'kuah', 'gulenya', 'minimalis', 'enak']",Neutral
"['salah', 'resto', 'sate', 'kambing', 'terbaik', 'indonesia', 'porsinya', 'empuk', 'harga', 'komptetitif']",Positive
"['satenya', 'mantap', 'empuk', 'gurih', 'kalah', 'sate', 'kambing', 'favorit', 'gulenya', 'gurih', 'meresap']",Positive
"['menikmati', 'sate', 'gule', 'hadori', 'berdiri', '', 'sekeluarga', '', 'an', 'makan', 'harga', 'mahal', 'satenya', 'lembut', 'mengajak', 'anak', 'menikmati', 'hidangan', 'dimakan', 'balita']",Positive
"['porsi', 'sate', '', 'tusuk', 'porsi', 'kalo', 'polo', 'alot', 'kalo', 'lemak', 'enaak', 'mendingan', 'pesen', 'sate', 'empuk', 'gulai', 'daging', 'empuk', 'sumsumnya', 'mantep']",Positive
"['juara', 'wajib', 'coba', 'kambingnya', 'gak', 'alot', 'juice', 'de', 'best', 'lokasi', 'nyempil', 'terminal', 'stasiun', 'hall', 'kebon', 'jati', 'kemaren', 'ambil', 'paket', '', 'kambing', '', 'tusuk', 'gule', 'kambing', 'e', 'teh', 'manis', 'bumbu', 'kacang', 'enak', 'banget', 'harganya', 'terjangkau', 'paket', '', 'k']",Positive
"['makan', 'sate', 'hadori', 'memiliki', 'sensasi', 'tersendiri', 'daging', 'satenya', 'empuk', 'bangetmelegenda', 'jaman']",Neutral
